id_station,dh_utc,temperature,pression,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_direction,pluie_3h,pluie_1h,neige_au_sol,nebulosite,temps_omm
STATIC0010,2024-10-05 05:00:00,3,1019.3,98,2.7,,0,,0,,0,,,
STATIC0010,2024-10-05 05:10:00,3,1019.4,98,2.7,,0,,0,,,,,
STATIC0010,2024-10-05 05:20:00,2.9,1019.5,98,2.6,,0,,0,,,,,
STATIC0010,2024-10-05 05:30:00,2.9,1019.5,98,2.6,,0,,0,,,,,
STATIC0010,2024-10-05 05:40:00,2.8,1019.5,98,2.4,,0,,0,,,,,
STATIC0010,2024-10-05 05:50:00,2.8,1019.4,98,2.4,,0,,0,,,,,
STATIC0010,2024-10-05 06:00:00,2.7,1019.3,98,2.4,,0,,0,,0,,,
STATIC0010,2024-10-05 06:10:00,2.7,1019.4,98,2.4,,0,,0,,,,,
STATIC0010,2024-10-05 06:20:00,2.8,1019.3,98,2.6,,0,,0,,,,,
STATIC0010,2024-10-05 06:30:00,2.9,1019.2,98,2.7,,0,,0,,,,,
STATIC0010,2024-10-05 06:40:00,3,1019.3,98,2.8,,0,,0,,,,,
STATIC0010,2024-10-05 06:50:00,3.4,1019.3,99,3.3,,0,,0,,,,,
STATIC0010,2024-10-05 07:00:00,4.6,1019.1,99,4.4,,0,,,,0,,,
STATIC0010,2024-10-05 07:10:00,5.3,1019.2,100,5.2,,0,,0,,,,,
STATIC0010,2024-10-05 07:20:00,5.7,1019.2,99,5.6,,0,,0,,,,,
STATIC0010,2024-10-05 07:30:00,5.9,1019.2,99,5.7,,0,,0,,,,,
STATIC0010,2024-10-05 07:40:00,6,1019.2,99,5.8,,0,,0,,,,,
STATIC0010,2024-10-05 07:50:00,6.2,1019.4,99,6,,0,,0,,,,,
STATIC0010,2024-10-05 08:00:00,6.4,1019.4,99,6.2,,0,,0,,0,,,
STATIC0010,2024-10-05 08:10:00,6.5,1019.5,99,6.3,,0,,92,,,,,
STATIC0010,2024-10-05 08:20:00,6.8,1019.5,99,6.7,,0,,0,,,,,
STATIC0010,2024-10-05 08:30:00,7.2,1019.5,99,7.1,,0,,0,,,,,
STATIC0010,2024-10-05 08:40:00,7.2,1019.5,99,7,,0,,0,,,,,
STATIC0010,2024-10-05 08:50:00,7.4,1019.5,99,7.3,,0,,0,,,,,
STATIC0010,2024-10-05 09:00:00,7.7,1019.4,99,7.6,,0,,0,,0,,,
STATIC0010,2024-10-05 09:10:00,8.2,1019.3,99,8.1,,0,,0,,,,,
STATIC0010,2024-10-05 09:20:00,8.5,1019.1,99,8.4,,0,,0,,,,,
STATIC0010,2024-10-05 09:30:00,8.9,1018.9,100,8.8,,0,,,,,,,
STATIC0010,2024-10-05 09:40:00,9.1,1018.8,99,8.9,,0.4,,133,,,,,
STATIC0010,2024-10-05 09:50:00,9.6,1018.6,99,9.4,,0.5,,150,,,,,
STATIC0010,2024-10-05 10:00:00,10.2,1018.6,100,10.2,,0.6,,95,,0,,,
STATIC0010,2024-10-05 10:10:00,10.8,1018.5,100,10.8,,0.1,,183,,,,,
STATIC0010,2024-10-05 10:20:00,11.3,1018.4,100,11.3,,0,,53,,,,,
STATIC0010,2024-10-05 10:30:00,12,1018.5,99,11.8,,0.1,,95,,,,,
STATIC0010,2024-10-05 10:40:00,12.4,1018.4,97,12.1,,0.7,,180,,,,,
STATIC0010,2024-10-05 10:50:00,13.1,1018.3,96,12.4,,0.5,,170,,,,,
STATIC0010,2024-10-05 11:00:00,13.7,1018.1,94,12.8,,0.4,,190,,0,,,
STATIC0010,2024-10-05 11:10:00,14.2,1018,91,12.8,,0,,91,,,,,
STATIC0010,2024-10-05 11:20:00,14.6,1017.7,86,12.3,,0.7,,140,,,,,
STATIC0010,2024-10-05 11:30:00,15.2,1017.6,82,12.2,,0.1,,80,,,,,
STATIC0010,2024-10-05 11:40:00,15.5,1017.4,81,12.2,,0.1,,165,,,,,
STATIC0010,2024-10-05 11:50:00,15.8,1017.2,77,11.8,,0.1,,,,,,,
STATIC0010,2024-10-05 12:00:00,16.1,1017.1,76,11.8,,1.1,,166,,0,,,
STATIC0010,2024-10-05 12:10:00,16,1016.9,73,11.2,,2.1,,182,,,,,
STATIC0010,2024-10-05 12:20:00,16.3,1016.8,72,11.3,,0.9,,166,,,,,
STATIC0010,2024-10-05 12:30:00,16.7,1016.5,71,11.3,,1.4,,158,,,,,
STATIC0010,2024-10-05 12:40:00,16.8,1016.3,71,11.4,,1.3,,177,,,,,
STATIC0010,2024-10-05 12:50:00,16.9,1016.3,67,10.7,,1.6,,168,,,,,
STATIC0010,2024-10-05 13:00:00,16.5,1016.2,68,10.5,,1.5,,170,,0,,,
STATIC0010,2024-10-05 13:10:00,17.1,1016,66,10.7,,1.9,,169,,,,,
STATIC0010,2024-10-05 13:20:00,17,1016,64,10.2,,1.1,,171,,,,,
STATIC0010,2024-10-05 13:30:00,17.3,1015.9,64,10.4,,1.1,,140,,,,,
STATIC0010,2024-10-05 13:40:00,17.2,1015.8,62,9.8,,2,,170,,,,,
STATIC0010,2024-10-05 13:50:00,17.1,1015.6,61,9.5,,1.9,,172,,,,,
STATIC0010,2024-10-05 14:00:00,17.2,1015.5,59,9.1,,2.5,,170,,0,,,
STATIC0010,2024-10-05 14:10:00,17.3,1015.4,60,9.4,,2.3,,176,,,,,
STATIC0010,2024-10-05 14:20:00,17.4,1015.3,60,9.4,,1.4,,163,,,,,
STATIC0010,2024-10-05 14:30:00,17.3,1015.2,60,9.4,,2.3,,162,,,,,
STATIC0010,2024-10-05 14:40:00,17.3,1015,58,9.1,,1.8,,168,,,,,
STATIC0010,2024-10-05 14:50:00,17.3,1015,59,9.1,,2.1,,172,,,,,
STATIC0010,2024-10-05 15:00:00,17.2,1015,60,9.3,,3.4,,166,,0,,,
STATIC0010,2024-10-05 15:10:00,17.2,1014.8,60,9.2,,3.6,,167,,,,,
STATIC0010,2024-10-05 15:20:00,16.9,1014.8,61,9.3,,3.5,,169,,,,,
STATIC0010,2024-10-05 15:30:00,17,1014.5,61,9.4,,2.6,,175,,,,,
STATIC0010,2024-10-05 15:40:00,16.8,1014.4,62,9.4,,3.1,,166,,,,,
STATIC0010,2024-10-05 15:50:00,16.3,1014.3,63,9.4,,1.6,,173,,,,,
STATIC0010,2024-10-05 16:00:00,16.6,1014.2,64,9.7,,0.3,,159,,0,,,
STATIC0010,2024-10-05 16:10:00,16.7,1014,65,10,,0.1,,118,,,,,
STATIC0010,2024-10-05 16:20:00,16.6,1013.8,66,10.2,,0.4,,121,,,,,
STATIC0010,2024-10-05 16:30:00,16.3,1013.6,67,10.1,,0.2,,100,,,,,
STATIC0010,2024-10-05 16:40:00,16.1,1013.5,68,10.2,,0.1,,,,,,,
STATIC0010,2024-10-05 16:50:00,15.6,1013.5,69,10,,0,,107,,,,,
STATIC0010,2024-10-05 17:00:00,15.1,1013.4,71,9.8,,0,,103,,0,,,
STATIC0010,2024-10-05 17:10:00,14.6,1013.4,73,9.7,,0,,92,,,,,
STATIC0010,2024-10-05 17:20:00,14.2,1013.3,74,9.6,,0,,105,,,,,
STATIC0010,2024-10-05 17:30:00,13.8,1013.3,76,9.6,,0,,0,,,,,
STATIC0010,2024-10-05 17:40:00,13.4,1013.3,77,9.4,,0,,0,,,,,
STATIC0010,2024-10-05 17:50:00,13.2,1013.2,78,9.4,,0,,0,,,,,
STATIC0010,2024-10-05 18:00:00,12.8,1013.2,79,9.2,,0,,0,,0,,,
STATIC0010,2024-10-05 18:10:00,12.6,1013.2,79,9.1,,0,,0,,,,,
STATIC0010,2024-10-05 18:20:00,12.3,1013.1,80,9,,0,,0,,,,,
STATIC0010,2024-10-05 18:30:00,12,1013,81,8.9,,0,,0,,,,,
STATIC0010,2024-10-05 18:40:00,11.7,1013,82,8.8,,0,,0,,,,,
STATIC0010,2024-10-05 18:50:00,11.4,1012.8,83,8.6,,0,,,,,,,
STATIC0010,2024-10-05 19:00:00,11.2,1012.8,84,8.6,,0,,0,,0,,,
STATIC0010,2024-10-05 19:10:00,10.9,1012.6,85,8.5,,0,,0,,,,,
STATIC0010,2024-10-05 19:20:00,10.8,1012.6,86,8.4,,0,,0,,,,,
STATIC0010,2024-10-05 19:30:00,10.6,1012.5,86,8.3,,0,,0,,,,,
STATIC0010,2024-10-05 19:40:00,10.5,1012.5,86,8.3,,0,,0,,,,,
STATIC0010,2024-10-05 19:50:00,10.4,1012.5,86,8.3,,0,,0,,,,,
STATIC0010,2024-10-05 20:00:00,10.3,1012.5,87,8.2,,0,,0,,0,,,
STATIC0010,2024-10-05 20:10:00,10.3,1012.3,87,8.2,,0,,0,,,,,
STATIC0010,2024-10-05 20:20:00,10.2,1012.3,87,8.1,,0,,0,,,,,
STATIC0010,2024-10-05 20:30:00,10,1012.3,88,8.1,,0,,0,,,,,
STATIC0010,2024-10-05 20:40:00,9.8,1012.1,88,7.9,,0,,0,,,,,
STATIC0010,2024-10-05 20:50:00,9.6,1012,89,7.8,,0,,0,,,,,
STATIC0010,2024-10-05 21:00:00,9.5,1012.1,89,7.8,,0,,0,,0,,,
STATIC0010,2024-10-05 21:10:00,9.4,1012.2,89,7.7,,0,,0,,,,,
STATIC0010,2024-10-05 21:20:00,9.2,1012.1,89,7.4,,0,,0,,,,,
STATIC0010,2024-10-05 21:30:00,8.9,1012.2,90,7.3,,0,,0,,,,,
STATIC0010,2024-10-05 21:40:00,8.5,1012,90,6.9,,0,,0,,,,,
STATIC0010,2024-10-05 21:50:00,8.2,1011.9,90,6.6,,0,,0,,,,,
STATIC0010,2024-10-05 22:00:00,7.8,1011.8,91,6.4,,0,,0,,0,,,
STATIC0010,2024-10-05 22:10:00,7.7,1011.6,92,6.4,,0,,0,,,,,
STATIC0010,2024-10-05 22:20:00,7.7,1011.4,93,6.6,,0,,0,,,,,
STATIC0010,2024-10-05 22:30:00,7.9,1011.2,93,6.9,,0,,0,,,,,
STATIC0010,2024-10-05 22:40:00,8.1,1011.2,94,7.2,,0,,0,,,,,
STATIC0010,2024-10-05 22:50:00,8.2,1011.1,93,7.2,,0,,0,,,,,
STATIC0010,2024-10-05 23:00:00,8.2,1011.1,94,7.2,,0,,0,,0,,,
STATIC0010,2024-10-05 23:10:00,8.3,1011,94,7.3,,0,,0,,,,,
STATIC0010,2024-10-05 23:20:00,8.3,1010.9,93,7.2,,0,,64,,,,,
STATIC0010,2024-10-05 23:30:00,8.2,1010.7,93,7.1,,0,,0,,,,,
STATIC0010,2024-10-05 23:40:00,8.1,1010.6,93,6.9,,0,,0,,,,,
STATIC0010,2024-10-05 23:50:00,7.9,1010.4,93,6.9,,0,,0,,,,,
STATIC0010,2024-10-06 00:00:00,8.1,1010.2,94,7.1,,0,,0,,0,,,
STATIC0010,2024-10-06 00:10:00,8.2,1010.1,93,7.2,,0,,140,,,,,
STATIC0010,2024-10-06 00:20:00,8.2,1010,93,7.2,,0,,95,,,,,
STATIC0010,2024-10-06 00:30:00,8.2,1010.1,93,7.2,,0.1,,82,,,,,
STATIC0010,2024-10-06 00:40:00,8.2,1009.9,93,7.1,,0,,78,,,,,
STATIC0010,2024-10-06 00:50:00,8.1,1009.8,93,6.9,,0,,112,,,,,
STATIC0010,2024-10-06 01:00:00,8.1,1009.4,92,6.9,,0,,137,,0,,,
STATIC0010,2024-10-06 01:10:00,8.1,1009.3,92,6.9,,0.1,,105,,,,,
STATIC0010,2024-10-06 01:20:00,8,1008.9,93,6.8,,0.1,,103,,,,,
STATIC0010,2024-10-06 01:30:00,8.1,1008.7,93,6.9,,0.1,,81,,,,,
STATIC0010,2024-10-06 01:40:00,8.1,1008.5,93,7,,0.4,,111,,,,,
STATIC0010,2024-10-06 01:50:00,8.1,1008.3,93,6.9,,0.3,,88,,,,,
STATIC0010,2024-10-06 02:00:00,8.2,1008.3,93,7.1,,0.2,,130,,0,,,
STATIC0010,2024-10-06 02:10:00,8.2,1008.1,93,7.1,,0,,120,,,,,
STATIC0010,2024-10-06 02:20:00,8.1,1008,93,7,,0,,142,,,,,
STATIC0010,2024-10-06 02:30:00,8.1,1007.9,93,7,,0.1,,112,,,,,
STATIC0010,2024-10-06 02:40:00,8.2,1007.9,93,7.1,,0.2,,99,,,,,
STATIC0010,2024-10-06 02:50:00,8.2,1007.8,93,7.1,,0.1,,95,,,,,
STATIC0010,2024-10-06 03:00:00,8.2,1007.8,93,7.1,,0.1,,84,,0,,,
STATIC0010,2024-10-06 03:10:00,8.2,1007.4,93,7.2,,0.2,,101,,,,,
STATIC0010,2024-10-06 03:20:00,8.2,1007.3,93,7.2,,0.6,,97,,,,,
STATIC0010,2024-10-06 03:30:00,8.3,1007.3,93,7.2,,0.2,,110,,,,,
STATIC0010,2024-10-06 03:40:00,8.3,1007.2,93,7.2,,0.3,,110,,,,,
STATIC0010,2024-10-06 03:50:00,8.3,1007,93,7.3,,0.4,,112,,,,,
STATIC0010,2024-10-06 04:00:00,8.4,1006.9,93,7.4,,0.7,,93,,0,,,
STATIC0010,2024-10-06 04:10:00,8.4,1006.8,93,7.4,,1.2,,,,,,,
STATIC0010,2024-10-06 04:20:00,8.4,1006.7,93,7.4,,0.6,,,,,,,
STATIC0010,2024-10-06 04:30:00,8.6,1006.7,93,7.5,,0.3,,132,,,,,
STATIC0010,2024-10-06 04:40:00,8.6,1006.6,93,7.6,,0.9,,112,,,,,
STATIC0010,2024-10-06 04:50:00,8.6,1006.6,93,7.6,,0.8,,101,,,,,
STATIC0010,2024-10-06 05:00:00,8.7,1006.4,93,7.7,,0.4,,106,,0,,,
STATIC0010,2024-10-06 05:10:00,8.7,1006.5,93,7.7,,0.5,,116,,,,,
STATIC0010,2024-10-06 05:20:00,8.7,1006.4,93,7.7,,1.1,,96,,,,,
STATIC0010,2024-10-06 05:30:00,8.8,1006.5,93,7.8,,0.7,,118,,,,,
STATIC0010,2024-10-06 05:40:00,8.8,1006.3,93,7.8,,0.7,,112,,,,,
STATIC0010,2024-10-06 05:50:00,8.8,1006.3,93,7.8,,0.2,,138,,,,,
STATIC0010,2024-10-06 06:00:00,8.9,1006.3,93,7.8,,0.8,,121,,0,,,
STATIC0010,2024-10-06 06:10:00,8.9,1006.1,93,7.9,,0.5,,118,,,,,
STATIC0010,2024-10-06 06:20:00,8.9,1006.2,93,7.9,,1.3,,118,,,,,
STATIC0010,2024-10-06 06:30:00,9.1,1006.1,93,8,,1.3,,116,,,,,
STATIC0010,2024-10-06 06:40:00,9.1,1006.1,93,8,,1.2,,112,,,,,
STATIC0010,2024-10-06 06:50:00,9.2,1006,93,8.1,,0.3,,98,,,,,
STATIC0010,2024-10-06 07:00:00,9.3,1005.8,93,8.2,,0.9,,98,,0,,,
STATIC0010,2024-10-06 07:10:00,9.4,1005.8,92,8.3,,0.8,,101,,,,,
STATIC0010,2024-10-06 07:20:00,9.6,1005.8,92,8.3,,1,,118,,,,,
STATIC0010,2024-10-06 07:30:00,9.7,1006,92,8.4,,0.8,,161,,,,,
STATIC0010,2024-10-06 07:40:00,9.8,1005.7,91,8.4,,0.8,,139,,,,,
STATIC0010,2024-10-06 07:50:00,9.9,1005.5,91,8.6,,1.4,,100,,,,,
STATIC0010,2024-10-06 08:00:00,10.3,1005.4,91,8.8,,2.1,,142,,0,,,
STATIC0010,2024-10-06 08:10:00,10.6,1005.1,90,9.1,,1.6,,133,,,,,
STATIC0010,2024-10-06 08:20:00,10.8,1005,89,9,,2.4,,135,,,,,
STATIC0010,2024-10-06 08:30:00,10.8,1004.8,88,8.9,,2.6,,144,,,,,
STATIC0010,2024-10-06 08:40:00,11.1,1004.8,88,9.2,,1.9,,156,,,,,
STATIC0010,2024-10-06 08:50:00,11.5,1004.8,87,9.4,,2.5,,177,,,,,
STATIC0010,2024-10-06 09:00:00,11.9,1004.8,86,9.6,,3.2,,178,,0,,,
STATIC0010,2024-10-06 09:10:00,12.2,1004.8,85,9.7,,2.9,,178,,,,,
STATIC0010,2024-10-06 09:20:00,12.4,1004.4,84,9.8,,3.9,,169,,,,,
STATIC0010,2024-10-06 09:30:00,12.6,1004.5,83,9.8,,4.1,,167,,,,,
STATIC0010,2024-10-06 09:40:00,12.9,1004.3,83,10.1,,3.1,,176,,,,,
STATIC0010,2024-10-06 09:50:00,13.2,1004.2,82,10.3,,3.6,,179,,,,,
STATIC0010,2024-10-06 10:00:00,13.3,1004,81,10.2,,4.3,,,,0,,,
STATIC0010,2024-10-06 10:10:00,13.6,1003.9,80,10.3,,6.3,,172,,,,,
STATIC0010,2024-10-06 10:20:00,13.7,1003.6,80,10.3,,5.1,,172,,,,,
STATIC0010,2024-10-06 10:30:00,13.9,1003.5,80,10.5,,5.4,,170,,,,,
STATIC0010,2024-10-06 10:40:00,14.1,1003.5,80,10.6,,4.2,,173,,,,,
STATIC0010,2024-10-06 10:50:00,14.5,1003.3,79,10.9,,4.8,,172,,,,,
STATIC0010,2024-10-06 11:00:00,14.7,1003,78,11,,3.2,,172,,0,,,
STATIC0010,2024-10-06 11:10:00,14.4,1002.9,79,10.8,,3.4,,173,,,,,
STATIC0010,2024-10-06 11:20:00,14.6,1002.9,80,11.1,,2.5,,171,,,,,
STATIC0010,2024-10-06 11:30:00,15.2,1002.7,78,11.3,,3.7,,164,,,,,
STATIC0010,2024-10-06 11:40:00,15.3,1002.5,77,11.3,,5.7,,171,,,,,
STATIC0010,2024-10-06 11:50:00,15.6,1002.4,77,11.7,,5.5,,,,,,,
STATIC0010,2024-10-06 12:00:00,15.4,1002.3,76,11.3,,5.9,,169,,0,,,
STATIC0010,2024-10-06 12:10:00,15.3,1002.3,77,11.3,,5.8,,177,,,,,
STATIC0010,2024-10-06 12:20:00,15.1,1002.2,78,11.3,,5,,173,,,,,
STATIC0010,2024-10-06 12:30:00,15.1,1002.1,79,11.4,,5.4,,170,,,,,
STATIC0010,2024-10-06 12:40:00,14.9,1002,80,11.5,,5.2,,177,,,,,
STATIC0010,2024-10-06 12:50:00,15,1001.7,79,11.4,,4.3,,169,,,,,
STATIC0010,2024-10-06 13:00:00,15.2,1001.6,79,11.5,,3.4,,176,,0,,,
STATIC0010,2024-10-06 13:10:00,15.4,1001.6,78,11.5,,4.2,,168,,,,,
STATIC0010,2024-10-06 13:20:00,15.4,1001.6,77,11.5,,5.5,,172,,,,,
STATIC0010,2024-10-06 13:30:00,15.3,1001.4,77,11.4,,6.2,,172,,,,,
STATIC0010,2024-10-06 13:40:00,15.3,1001.5,78,11.6,,5.6,,175,,,,,
STATIC0010,2024-10-06 13:50:00,15.2,1001.4,79,11.6,,4.6,,175,,,,,
STATIC0010,2024-10-06 14:00:00,15.1,1001.3,80,11.7,,5.4,,175,,0,,,
STATIC0010,2024-10-06 14:10:00,15.1,1001.2,81,11.8,,4.1,,178,,,,,
STATIC0010,2024-10-06 14:20:00,14.9,1001.4,81,11.7,,6.4,,167,,,,,
STATIC0010,2024-10-06 14:30:00,14.8,1001.6,82,11.8,,5.8,,169,,,,,
STATIC0010,2024-10-06 14:40:00,14.5,1001.4,83,11.7,,6.6,,172,,,,,
STATIC0010,2024-10-06 14:50:00,14.3,1001.3,85,11.8,,3.6,,170,,,,,
STATIC0010,2024-10-06 15:00:00,14.2,1001.4,86,11.9,,3.4,,169,,0,,,
STATIC0010,2024-10-06 15:10:00,14.2,1001.2,86,11.9,,3.3,,172,,,,,
STATIC0010,2024-10-06 15:20:00,14.2,1001.2,86,11.9,,4,,169,,,,,
STATIC0010,2024-10-06 15:30:00,14.1,1001.1,87,11.9,,5.5,,174,,,,,
STATIC0010,2024-10-06 15:40:00,14,1001.1,88,12,,4.4,,173,,,,,
STATIC0010,2024-10-06 15:50:00,14,1001,88,12.1,,4.2,,172,,,,,
STATIC0010,2024-10-06 16:00:00,13.9,1001,89,12.2,,4,,168,,0,,,
STATIC0010,2024-10-06 16:10:00,13.7,1000.9,91,12.3,,4.8,,168,,,,,
STATIC0010,2024-10-06 16:20:00,13.6,1000.8,93,12.4,,2.7,,167,,,,,
STATIC0010,2024-10-06 16:30:00,13.4,1000.8,94,12.4,,1.7,,171,,,,,
STATIC0010,2024-10-06 16:40:00,13.4,1000.8,94,12.5,,1.5,,172,,,,,
STATIC0010,2024-10-06 16:50:00,13.4,1000.6,95,12.6,,2.3,,175,,,,,
STATIC0010,2024-10-06 17:00:00,13.4,1000.7,96,12.7,,2.2,,164,,0,,,
STATIC0010,2024-10-06 17:10:00,13.4,1000.6,96,12.8,,1.4,,172,,,,,
STATIC0010,2024-10-06 17:20:00,13.4,1000.7,96,12.8,,4.3,,170,,,,,
STATIC0010,2024-10-06 17:30:00,13.4,1000.7,97,12.9,,2,,177,,,,,
STATIC0010,2024-10-06 17:40:00,13.4,1000.5,97,12.9,,3.1,,171,,,,,
STATIC0010,2024-10-06 17:50:00,13.5,1000.7,97,13.1,,3,,171,,,,,
STATIC0010,2024-10-06 18:00:00,13.6,1000.5,97,13.1,,2,,169,,0,,,
STATIC0010,2024-10-06 18:10:00,13.6,1000.4,97,13.1,,0.1,,179,,,,,
STATIC0010,2024-10-06 18:20:00,13.6,1000.3,98,13.2,,0.6,,170,,,,,
STATIC0010,2024-10-06 18:30:00,13.6,1000.3,98,13.2,,0.8,,173,,,,,
STATIC0010,2024-10-06 18:40:00,13.7,1000.3,98,13.3,,0.3,,172,,,,,
STATIC0010,2024-10-06 18:50:00,13.7,1000.1,98,13.4,,1,,177,,,,,
STATIC0010,2024-10-06 19:00:00,13.7,1000.1,98,13.4,,1.1,,160,,0,,,
STATIC0010,2024-10-06 19:10:00,13.8,999.9,98,13.4,,0.4,,169,,,,,
STATIC0010,2024-10-06 19:20:00,13.8,999.9,98,13.4,,0.4,,171,,,,,
STATIC0010,2024-10-06 19:30:00,13.8,999.9,98,13.5,,0.2,,135,,,,,
STATIC0010,2024-10-06 19:40:00,13.9,999.8,98,13.6,,0.3,,160,,,,,
STATIC0010,2024-10-06 19:50:00,14,999.9,98,13.7,,0.2,,147,,,,,
STATIC0010,2024-10-06 20:00:00,14.1,999.7,98,13.8,,0.1,,157,1.6,1.6,,,
STATIC0010,2024-10-06 20:10:00,14.2,999.6,98,13.9,,0,,0,,,,,
STATIC0010,2024-10-06 20:20:00,14.2,999.5,99,14,,0,,177,,,,,
STATIC0010,2024-10-06 20:30:00,14.2,999.4,98,14,,0,,155,,,,,
STATIC0010,2024-10-06 20:40:00,14.3,999.4,99,14.1,,0,,175,,,,,
STATIC0010,2024-10-06 20:50:00,14.4,999.3,99,14.2,,0.4,,146,,,,,
STATIC0010,2024-10-06 21:00:00,14.6,999.2,99,14.4,,0.5,,154,1.8,0.2,,,
STATIC0010,2024-10-06 21:10:00,14.7,999.1,99,14.6,,0.7,,170,,,,,
STATIC0010,2024-10-06 21:20:00,14.8,998.9,99,14.7,,1,,163,,,,,
STATIC0010,2024-10-06 21:30:00,14.9,998.8,99,14.8,,1.3,,165,,,,,
STATIC0010,2024-10-06 21:40:00,14.9,999,99,14.8,,1.1,,169,,,,,
STATIC0010,2024-10-06 21:50:00,15.1,999,99,15,,0.6,,157,,,,,
STATIC0010,2024-10-06 22:00:00,15.2,998.9,99,15.1,,1.3,,168,1.8,0,,,
STATIC0010,2024-10-06 22:10:00,15.2,998.8,99,15.1,,0.9,,175,,,,,
STATIC0010,2024-10-06 22:20:00,15.3,998.9,99,15.2,,0.9,,174,,,,,
STATIC0010,2024-10-06 22:30:00,15.4,999,99,15.3,,0.4,,210,,,,,
STATIC0010,2024-10-06 22:40:00,15.6,999,100,15.5,,1,,209,,,,,
STATIC0010,2024-10-06 22:50:00,15.6,999,99,15.4,,2.1,,209,,,,,
STATIC0010,2024-10-06 23:00:00,15.5,999,99,15.3,,1.7,,226,0.2,0,,,
STATIC0010,2024-10-06 23:10:00,15.5,999,99,15.3,,2.2,,228,,,,,
STATIC0010,2024-10-06 23:20:00,15.5,999.1,99,15.3,,0.8,,236,,,,,
STATIC0010,2024-10-06 23:30:00,15.4,999.1,98,15.1,,2.8,,246,,,,,
STATIC0010,2024-10-06 23:40:00,15.2,999.1,98,14.9,,1.8,,227,,,,,
STATIC0010,2024-10-06 23:50:00,15.1,999.2,98,14.8,,1.4,,235,,,,,
STATIC0010,2024-10-07 00:00:00,15.1,999.2,98,14.8,,1.1,,,0.6,0.6,,,
STATIC0010,2024-10-07 00:10:00,15.1,999.4,98,14.8,,1.4,,226,,,,,
STATIC0010,2024-10-07 00:20:00,14.9,999.5,98,14.6,,2.8,,234,,,,,
STATIC0010,2024-10-07 00:30:00,14.8,999.6,97,14.4,,2.1,,240,,,,,
STATIC0010,2024-10-07 00:40:00,14.8,999.7,97,14.3,,2,,244,,,,,
STATIC0010,2024-10-07 00:50:00,14.7,999.8,97,14.2,,1,,243,,,,,
STATIC0010,2024-10-07 01:00:00,14.5,999.8,97,14.1,,1.7,,251,0.6,0,,,
STATIC0010,2024-10-07 01:10:00,14.4,999.9,97,13.9,,2.2,,249,,,,,
STATIC0010,2024-10-07 01:20:00,14.3,1000,96,13.7,,0.5,,245,,,,,
STATIC0010,2024-10-07 01:30:00,14.2,1000.2,96,13.6,,1.2,,229,,,,,
STATIC0010,2024-10-07 01:40:00,14.1,1000.4,96,13.5,,1,,230,,,,,
STATIC0010,2024-10-07 01:50:00,14,1000.6,96,13.4,,0.8,,237,,,,,
STATIC0010,2024-10-07 02:00:00,13.9,1000.5,96,13.3,,0.3,,237,0.6,0,,,
STATIC0010,2024-10-07 02:10:00,13.8,1000.6,96,13.1,,0.1,,242,,,,,
STATIC0010,2024-10-07 02:20:00,13.7,1000.6,96,13.1,,0.5,,225,,,,,
STATIC0010,2024-10-07 02:30:00,13.6,1000.7,96,12.9,,0,,0,,,,,
STATIC0010,2024-10-07 02:40:00,13.6,1000.6,96,12.9,,0,,0,,,,,
STATIC0010,2024-10-07 02:50:00,13.5,1000.7,96,12.9,,0.1,,148,,,,,
STATIC0010,2024-10-07 03:00:00,13.4,1000.6,96,12.8,,0,,168,,0,,,
STATIC0010,2024-10-07 03:10:00,13.3,1000.6,97,12.7,,0,,0,,,,,
STATIC0010,2024-10-07 03:20:00,13.3,1000.7,97,12.8,,0,,0,,,,,
STATIC0010,2024-10-07 03:30:00,13.2,1000.7,97,12.7,,0,,0,,,,,
STATIC0010,2024-10-07 03:40:00,13.1,1000.8,97,12.6,,0,,0,,,,,
STATIC0010,2024-10-07 03:50:00,13,1000.8,97,12.6,,0,,164,,,,,
STATIC0010,2024-10-07 04:00:00,12.9,1001.1,97,12.4,,0,,156,,0,,,
STATIC0010,2024-10-07 04:10:00,12.8,1001.2,97,12.3,,0.3,,167,,,,,
STATIC0010,2024-10-07 04:20:00,12.7,1001.2,97,12.3,,1,,184,,,,,
STATIC0010,2024-10-07 04:30:00,12.6,1001,97,12.2,,0.2,,215,,,,,
STATIC0010,2024-10-07 04:40:00,12.5,1001.1,97,12.1,,0,,167,,,,,
STATIC0010,2024-10-07 04:50:00,12.4,1001.2,97,12,,0.3,,171,,,,,
STATIC0010,2024-10-07 05:00:00,12.3,1001.3,97,11.9,,0,,235,,0,,,
STATIC0010,2024-10-07 05:10:00,12.3,1001.3,97,11.8,,0.1,,235,,,,,
STATIC0010,2024-10-07 05:20:00,12.2,1001.3,97,11.7,,0.4,,232,,,,,
STATIC0010,2024-10-07 05:30:00,12.1,1001.4,97,11.7,,0.1,,192,,,,,
STATIC0010,2024-10-07 05:40:00,12.2,1001.4,98,11.8,,0.5,,188,,,,,
STATIC0010,2024-10-07 05:50:00,12.2,1001.5,97,11.8,,0.2,,186,,,,,
STATIC0010,2024-10-07 06:00:00,12.1,1001.5,97,11.7,,0.2,,203,,0,,,
STATIC0010,2024-10-07 06:10:00,12.1,1001.5,97,11.6,,0.1,,161,,,,,
